Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2
2123,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Children's International Academy,5850 W. Roosevelt Rd. ,60644,2870808,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Gaby Servin,,,,,,
2124,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Chipper Preschool,8225 S Kedzie ,60652,7785757,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Ms.Amaryllis Nelson,,,,,,
2125,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago FIFTH CITY,3411 W Jackson ,60624,8268686,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Ms.Bettie Veal,,,,,,
2126,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago First Start Children's Academy,4753 W. Washington Blvd ,60644,3794928,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,P. Cachet Cook,,,,,,
2127,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago First Start Children's Academy South,5700 S Ashland Ave  1st Fl ,60636,77327770904244100,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Beverly Mims ,,,,,,
2128,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Fresh Start Day Care Center,6924 W. North Avenue ,60635,4792870,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Claudia Aguayo ,,,,,,
2129,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Gilchrist Marchman,1001 W Roosevelt Rd ,60608,4927402,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Morayma Cancel ,,,,,,
2130,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Imani's Children,11443 S Halsted St ,60628,6609667,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Marianne Powell ,,,,,,
2131,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Little Giants,3863 W. Harrison ,60624,2656330,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Ms.Gloria Granberry ,,,,,,
2132,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Liz-Ney-Land #1,4610 S Pulaski Rd ,60632,2479779,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Liz Medrano,,,,,,
2133,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Liz-Ney-Land #2,6010 S. Pulaski ,60632,5828355,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Liz Medrano ,,,,,,
2134,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Lordanchild Daycare,3344 W 79th St ,60652,4344918,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Quentin Donald ,,,,,,
2135,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Mother's Touch,2501 W 71st St ,60629,4363177,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Ethel Daniels ,,,,,,
2136,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Near South Side Child Development Center,2214 S Federal St ,60616,5483614,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Catherine Rokusek ,,,,,,
2137,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Rachel's Learning Center #1,3430 W Roosevelt Rd ,60624,5330444,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Rochelle Ray ,,,,,,
2138,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Rachel's Learning Center #2,5242 W North Ave ,60639,2371444,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Rochelle Ray,,,,,,
2139,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Whiz Kids Nursery Center,518 W 103rd St. ,60628,2339445,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Diana Ross,,,,,,
2140,DFSS_AgencySiteLies_2012.csv,El Hogar Del Nino Loomis El Hogar,1718 S Loomis ,60608,5630644,,,,,,,El Hogar Del Nino,,,,,,,,,,,www.elhogardelnino.org,Rebecca Estrada,Kimberly Johnson,,,,,,
2141,DFSS_AgencySiteLies_2012.csv,El Valor Amazing Grace Child Care Center,11123 S Halsted St ,60628,2643636,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Rachel Adesola ,,,,,,
2142,DFSS_AgencySiteLies_2012.csv,El Valor Brenda's Kids Club,3552 E 118th St. ,60617,6460007,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Brenda Lopez ,,,,,,
2143,DFSS_AgencySiteLies_2012.csv,El Valor Carlos Cantu,2434 S. Kildare ,60623,2422700,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Irma Carmona ,,,,,,
2144,DFSS_AgencySiteLies_2012.csv,El Valor Centro Infantil (Puerto Rican Comm),2739 W Division ,60622,3428866,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Xochiti Ramirez,,,,,,
2145,DFSS_AgencySiteLies_2012.csv,El Valor Chicago Pre-School Academy,532 E 87th St ,60619,4884495,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Deneen Grover,,,,,,
2146,DFSS_AgencySiteLies_2012.csv,El Valor Guadalupe Reyes Children & Family Center,1951 W. 19th St. ,60608,9972021,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Rosa Moreno ,,,,,,
2147,DFSS_AgencySiteLies_2012.csv,El Valor Kiddy Kare Learning Center,4444 S. Kedzie ,60632,2476642,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Marina Lopez ,,,,,,
2148,DFSS_AgencySiteLies_2012.csv,El Valor Kidz Colony,6287 South Archer Ave ,60638,7678522,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Joy Avila,,,,,,
2149,DFSS_AgencySiteLies_2012.csv,El Valor Little Brown Bear Pre-School,8046 S Western Ave ,60620,4343500,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Deborah Broyles ,,,,,,
2150,DFSS_AgencySiteLies_2012.csv,El Valor Little Kids Village,2656 W. 71st St. ,60629,7764753,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Sherri Thompson ,,,,,,
2151,DFSS_AgencySiteLies_2012.csv,El Valor Little Learners,5923 W. 63rd Street ,60638,5815541,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Paula Parrilli,,,,,,
2152,DFSS_AgencySiteLies_2012.csv,El Valor Little Tykes I,1711 W. 35th Street ,60609,2547710,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Sara Matta,,,,,,
2153,DFSS_AgencySiteLies_2012.csv,El Valor Little Tykes II,1723 W. 35th Street ,60609,5791791,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Laura Gonzalez ,,,,,,
2154,DFSS_AgencySiteLies_2012.csv,El Valor Mari's Bumble Bee Academy,9725 S Commercial Ave ,60617,2217692,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Marisol Lopez ,,,,,,
2155,DFSS_AgencySiteLies_2012.csv,El Valor New Age Preparatory,8940 S Cottage Grove Ave ,60619,7832431,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Tanya Furlow,,,,,,
2156,DFSS_AgencySiteLies_2012.csv,El Valor New Age Preparatory Academy,10951 S Michigan Ave ,60628,7857737,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Tanya Furlow,,,,,,
2157,DFSS_AgencySiteLies_2012.csv,El Valor Rey Gonzalez Children and Family Center,3050 E. 92nd St. ,60617,7219311,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Carmen Flores,,,,,,
2158,DFSS_AgencySiteLies_2012.csv,El Valor Teddy Bear 1,2649 W 51st St. ,60632,4760700,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Francy Torres ,,,,,,
2159,DFSS_AgencySiteLies_2012.csv,El Valor Teddy Bear 2,3473 W Columbus ,60652,4342327,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Connie Guyton ,,,,,,
2160,DFSS_AgencySiteLies_2012.csv,El Valor Teddy Bear 3,6401 S Pulaski Rd. ,60629,2842292,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Natasha Catchings ,,,,,,
2161,DFSS_AgencySiteLies_2012.csv,El Valor Teddy Bear 5,5160 S Pulaski Rd. ,60632,2847030,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Mary Zirngibl,,,,,,
2162,DFSS_AgencySiteLies_2012.csv,El Valor Young Scholars Dev. Ins.,3038 W. 59th St. ,60629,9181944,,,,,,,El Valor,,,,,,,,,,,www.elvalor.org,Vincent Allocco,Elizabeth Campbell,,,,,,
2163,DFSS_AgencySiteLies_2012.csv,Erie Neighborhood House Charter School,1405 N Washtenaw Ave ,60622,4867234,,,,,,,Erie Neighborhood House,,,,,,,,,,,www.eriehouse.org,Celena Roldan,,,,,,,
2164,DFSS_AgencySiteLies_2012.csv,Erie Neighborhood House Erie Community Center,1701 W. Superior ,60622,5635800,,,,,,,Erie Neighborhood House,,,,,,,,,,,www.eriehouse.org,Celena Roldan,Celena Roldan,,,,,,
2165,DFSS_AgencySiteLies_2012.csv,Erie Neighborhood House Erie House,1347 W. Erie ,60622,6663430,,,,,,,Erie Neighborhood House,,,,,,,,,,,www.eriehouse.org,Celena Roldan,Valery Sheppard,,,,,,
2166,DFSS_AgencySiteLies_2012.csv,Firman Community Services Firman House East,4910 S. King ,60615,3732083,,,,,,,Firman Community Services,,,,,,,,,,, www.firmancs.org,Marguerite Young,Ms. Earline Moore ,,,,,,
2167,DFSS_AgencySiteLies_2012.csv,Firman Community Services Firman House West,37 W. 47th St. ,60609,3733400,,,,,,,Firman Community Services,,,,,,,,,,, www.firmancs.org,Marguerite Young,Dontrease Thomas ,,,,,,
2168,DFSS_AgencySiteLies_2012.csv,Firman Community Services Firman West II SA 4644 S. Dearborn,4644 S. Dearborn ,60609,3733400,,,,,,,Firman Community Services,,,,,,,,,,, www.firmancs.org,Marguerite Young,Dontrease Thomas,,,,,,
2169,DFSS_AgencySiteLies_2012.csv,First Church of Love And Faith FIRST CHURCH OF LOVE AND FAITH#1,2140 W. 79th St. ,60620,2246800,,,,,,,First Church of Love And Faith,,,,,,,,,,,,Archbishop Lucius Hall,Barbara Mosley,,,,,,
2170,DFSS_AgencySiteLies_2012.csv,First Church of Love And Faith FIRST CHURCH OF LOVE AND FAITH#2,2141 W. 79th St. ,60200,8739155,,,,,,,First Church of Love And Faith,,,,,,,,,,,,Archbishop Lucius Hall,Barbara Mosley,,,,,,
2171,DFSS_AgencySiteLies_2012.csv,Gads Hill Center GH Cullerton Location,1919 W. Cullerton ,60608,2260963,,,,,,,Gads Hill Center,,,,,,,,,,,www.gadshillcenter.org,Barbara Castellan,Mr. Montes de Oca,,,,,,
2172,DFSS_AgencySiteLies_2012.csv,Gads Hill Center GH Sinai Community Ogden,2653 W. Ogden ,60608,5211196,,,,,,,Gads Hill Center,,,,,,,,,,,www.gadshillcenter.org,Barbara Castellan,Rick Baldwin,,,,,,
2173,DFSS_AgencySiteLies_2012.csv,Gads Hill Center Hunt's Early Childhood Educational Academy,2701 W 79th St. ,60652,8638260,,,,,,,Gads Hill Center,,,,,,,,,,,www.gadshillcenter.org,Barbara Castellan,Sallie Hunt ,,,,,,
2174,DFSS_AgencySiteLies_2012.csv,Gads Hill Center Kove Learning Academy,3137 W 71st St. ,60629,4763083,,,,,,,Gads Hill Center,,,,,,,,,,,www.gadshillcenter.org,Barbara Castellan,Olivia Hargon ,,,,,,
2175,DFSS_AgencySiteLies_2012.csv,Gads Hill Center M & E Daycare - 79th Street Day Care,3728 W 79th St. ,60652,5857979,,,,,,,Gads Hill Center,,,,,,,,,,,www.gadshillcenter.org,Barbara Castellan,Lisa Pearson,,,,,,
2176,DFSS_AgencySiteLies_2012.csv,Haymarket Center Haymarket Center,120 N Sangamon ,60607,2267984,,,,,,,Haymarket Center,,,,,,,,,,,www.hcenter.org,Bakahia Madison,Bakahia Madison,,,,,,
2177,DFSS_AgencySiteLies_2012.csv,Haymarket Center Wholly Innocence Day Care Center,34 N. Sangamon ,60607,2267984,,,,,,,Haymarket Center,,,,,,,,,,,www.hcenter.org,Bakahia Madison,Bakahia Madison,,,,,,
2178,DFSS_AgencySiteLies_2012.csv,Healing Temple Healing Temple,4941 W. Chicago ,60651,2876964,,,,,,,Healing Temple,,,,,,,,,,,,Elizabeth Lockhart,Carole Smoot,,,,,,
2179,DFSS_AgencySiteLies_2012.csv,Hektoen Institute Early Head Start Program at Stroger Hospital,1900 W Polk ,60612,8646560,,,,,,,Hektoen Institute,,,,,,,,,,,,Grace Ortiz,Grace Ortiz,,,,,,
2180,DFSS_AgencySiteLies_2012.csv,Henry Booth House All About Kids Learning Academy,514 E. 75th St. ,60619,8922800,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Tess McKenzie ,,,,,,
2181,DFSS_AgencySiteLies_2012.csv,Henry Booth House Allison's,34 E. 115th St. ,60628,8404502,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Allison Perkins ,,,,,,
2182,DFSS_AgencySiteLies_2012.csv,Henry Booth House Allison's Infant Toddler,5522 S Racine ,60636,4363193,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,LaParish Woody ,,,,,,
2183,DFSS_AgencySiteLies_2012.csv,Henry Booth House Angel Wings,5365 W Noth ,60639,7450262,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Lisa Collins,,,,,,
2184,DFSS_AgencySiteLies_2012.csv,Henry Booth House Brite New Minds,112 E 51ST St. ,60615,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,
2185,DFSS_AgencySiteLies_2012.csv,Henry Booth House Bunnyland Land Day Care,545 W 119TH St. ,60628,5685200,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Boykin,,,,,,
2186,DFSS_AgencySiteLies_2012.csv,Henry Booth House Color For Tots,2550 E. 73rd St. ,60649,3638687,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Cassandra Williams ,,,,,,
2187,DFSS_AgencySiteLies_2012.csv,Henry Booth House Gina's Unbelievable,7239 S. Dobson ,60619,3242010,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Gina Thomas ,,,,,,
2188,DFSS_AgencySiteLies_2012.csv,Henry Booth House Granny's Day Care Center,645 W 127TH St. ,60628,2644800,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Priscilla Bolling ,,,,,,
2189,DFSS_AgencySiteLies_2012.csv,Henry Booth House Hegewisch,2725 E 130th St. ,60633,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,
2190,DFSS_AgencySiteLies_2012.csv,Henry Booth House Hippity Hop Tiny Tots,11223 S. Halsted St. ,60628,7853340,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Tuggle ,,,,,,
2191,DFSS_AgencySiteLies_2012.csv,Henry Booth House Itsy Bitsy People Palace. Inc,7419 S. Cottage Grove Ave. ,60619,8467396,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Whiting ,,,,,,
2192,DFSS_AgencySiteLies_2012.csv,Henry Booth House Jelly Bean Learining Center-8501 S ASHLAND,8501 S Ashland ,60620,2395437,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Donna Taylor ,,,,,,
2193,DFSS_AgencySiteLies_2012.csv,Henry Booth House Jelly Bean-358-370 E 71st,358-370 E 71st. ,60636,8738888,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Donna Taylor ,,,,,,
2194,DFSS_AgencySiteLies_2012.csv,Henry Booth House Jones Academy,4344 S. Wentworth Ave. ,60609,5363757,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Felicia Jones,,,,,,
2195,DFSS_AgencySiteLies_2012.csv,Henry Booth House Kids Place II,1318 W 95TH St. ,60643,4456500,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Porter ,,,,,,
2196,DFSS_AgencySiteLies_2012.csv,Henry Booth House Kids R First 1155 W 81st,1155 W. 81st St. ,60620,7838080,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Wilborn ,,,,,,
2197,DFSS_AgencySiteLies_2012.csv,Henry Booth House Kids R First 7838 S Halsted,7838 S Halsted ,60620,4889443,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Jones ,,,,,,
2198,DFSS_AgencySiteLies_2012.csv,Henry Booth House Lakeview Development Center,1531 W Lawrence ,60640,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,
2199,DFSS_AgencySiteLies_2012.csv,Henry Booth House Little Angels Family DayCare,6701 S. Emerald Ave. ,60621,4888777,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,NaShone Greer,,,,,,
2200,DFSS_AgencySiteLies_2012.csv,Henry Booth House Little Folks Day Care,2527 E 73RD St. ,60649,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,
2201,DFSS_AgencySiteLies_2012.csv,Henry Booth House Little Hands & Feet,7801 S Wolcott ,60620,9948561,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Doyle ,,,,,,
2202,DFSS_AgencySiteLies_2012.csv,Henry Booth House Little Hands and Feet II (87th),1414 W 87TH St. ,60620,2392322,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Jackson ,,,,,,
2203,DFSS_AgencySiteLies_2012.csv,Henry Booth House Little Leaders of Tomorrow I - Mayfield,301 N. Mayfield Ave. ,60644,3788302,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Navy,,,,,,
2204,DFSS_AgencySiteLies_2012.csv,Henry Booth House Living Witness,4259 N Laramie ,60641,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,
2205,DFSS_AgencySiteLies_2012.csv,Henry Booth House Loop,2001 S Michigan ,60616,2258828,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Gregg,,,,,,
2206,DFSS_AgencySiteLies_2012.csv,Henry Booth House Love N Learn Academy,723-725 E 75TH St. ,60619,7230338,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Blanton & Ms. Johnson,,,,,,
2207,DFSS_AgencySiteLies_2012.csv,Henry Booth House Near South,2929 S. Wabash ,60616,7910424,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Newsome,,,,,,
2208,DFSS_AgencySiteLies_2012.csv,Henry Booth House New Pisgah,8130 S Racine ,60620,8735392,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Mr. S. Smith,,,,,,
2209,DFSS_AgencySiteLies_2012.csv,Henry Booth House Home of Life Community North Kenwood Day Care Center,857 E Pershing ,60653,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,
2210,DFSS_AgencySiteLies_2012.csv,Henry Booth House Patti Cake,939 W 87TH St. ,60620,8749460,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Harris ,,,,,,
2211,DFSS_AgencySiteLies_2012.csv,Henry Booth House Pink's Child Care Academy,8236 S Kedzie ,60652,8637465,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Jones ,,,,,,
2212,DFSS_AgencySiteLies_2012.csv,Henry Booth House Precious Little Ones,5327 S Michigan Ave. ,60615,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,
2213,DFSS_AgencySiteLies_2012.csv,Henry Booth House Prodigy Child Learning Center,1921 E. 79th St. ,60649,2213100,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Shonzette Cheeks,,,,,,
2214,DFSS_AgencySiteLies_2012.csv,Henry Booth House The World Is Yours,8026 S Cottage Grove Ave. ,60619,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,
2215,DFSS_AgencySiteLies_2012.csv,Henry Booth House Wee Care Nursery,1845 E 79TH St. ,60649,2214442,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Williams-Morgan,,,,,,
2216,DFSS_AgencySiteLies_2012.csv,Henry Booth House Wee Wee Center for Creative,2434 W 71ST St. ,60629,4710869,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Duckery,,,,,,
2217,DFSS_AgencySiteLies_2012.csv,Henry Booth House West Austin,4920 W Madison ,60644,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,
2218,DFSS_AgencySiteLies_2012.csv,Henry Booth House Whiz Kids Nursery 518 W 103 Rd ST,518 W 103rd St. ,60628,2339445,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Craft,,,,,,
2219,DFSS_AgencySiteLies_2012.csv,Henry Booth House Young Achievers Academy,520 E 79TH St. ,60619,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,
2220,DFSS_AgencySiteLies_2012.csv,Home of Life Community Dev. Corp. HLCDC Dev. II,4650 W. Madison ,60644,6268655,,,,,,,Home of Life Community Dev. Corp.,,,,,,,,,,,www.homeoflife.org,Delores Sheppard,Diane Congress,,,,,,
2221,DFSS_AgencySiteLies_2012.csv,Home of Life Community Dev. Corp. HOME OF LIFE JUST FOR YOU (773)-626-8655,4647 W. Washington ,60644,,,,,,,,Home of Life Community Dev. Corp.,,,,,,,,,,,www.homeoflife.org,Delores Sheppard,Diane Congress,,,,,,
2222,DFSS_AgencySiteLies_2012.csv,Howard Area Community Center HOWARD AREA,7510 N. Ashland ,60626,2626622,,,,,,,Howard Area Community Center,,,,,,,,,,,www.howardarea.org,Bruce Rasey,Stephania Koliarakis,,,,,,
2223,DFSS_AgencySiteLies_2012.csv,Korean American Community Services Korean American Community Services,4300 N. California ,60618,5838281,,,,,,,Korean American Community Services,,,,,,,,,,,www.kacschicago.org,In chul Choi,Hye K. Choi,,,,,,
2224,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois ARRA Home Based Initiative - Roseland Christian Ministries,10 W 35th St 15th Floor ,60616,9494789,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,,,,,,,
2225,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois ENGLEWOOD MESSIAH,1910 W. 64th Street ,60636,4365110,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,Delphine Whittlesey,,,,,,
2226,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois NORTH AUSTIN HEAD START,1500 N. Mason ,60651,2371930,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,Doris Holden,,,,,,
2227,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois ROGERS PARK,1754 W. Devon ,60660,6354600,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,Deloris McDowell ,,,,,,
2228,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois TRINIDAD LUTHERAN,2921 W. Division ,60622,6354600,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,Emilia Espinal ,,,,,,
2229,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois WINTHROP CHILDREN'S CENTER,4848 N. Winthrop ,60640,8783210,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,,,,,,,
2230,DFSS_AgencySiteLies_2012.csv,Marcy Newberry Association Austin Town Hall,5610 W. Lake ,60644,2611505,,,,,,,Marcy Newberry Association,,,,,,,,,,,www.marcy-newberry.org,Gertrude Ricks,Marsha Ballenger,,,,,,
2231,DFSS_AgencySiteLies_2012.csv,Marcy Newberry Association FOSCO,1312 S. Racine ,60608,7466024,,,,,,,Marcy Newberry Association,,,,,,,,,,,www.marcy-newberry.org,Gertrude Ricks,Kimberly Johnson ,,,,,,
2232,DFSS_AgencySiteLies_2012.csv,Marcy Newberry Association Learning Tree 1,8128 S Kedzie ,60652,7788802,,,,,,,Marcy Newberry Association,,,,,,,,,,,www.marcy-newberry.org,Gertrude Ricks,Joanne Williams ,,,,,,
2233,DFSS_AgencySiteLies_2012.csv,Marcy Newberry Association Learning Tree 2,8322 S Pulaski Rd. ,60652,8843345,,,,,,,Marcy Newberry Association,,,,,,,,,,,www.marcy-newberry.org,Gertrude Ricks,Joanne Williams ,,,,,,
2234,DFSS_AgencySiteLies_2012.csv,Marcy Newberry Association Marcy Center,1539 S. Springfield ,60623,7622300,,,,,,,Marcy Newberry Association,,,,,,,,,,,www.marcy-newberry.org,Gertrude Ricks,Barbara Tucker ,,,,,,
