Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2
2786,ECE Chicago Find a School scrape.csv, St Augustine - Flamboyan,3401 W. McLean Ave. ,60647,2763423,,,,,,Logan Square,,,,,,,,,,,,,CP,,,,,,,
2787,ECE Chicago Find a School scrape.csv, St Augustine - Nayarit HS,2610 W. 25th Pl. ,60608,8783653,,,,,,South Lawndale,,,,,,,,,,,,,CP,,,,,,,
2788,ECE Chicago Find a School scrape.csv, St Augustine College - Canillatas,1333-45 W. Argyle ,60640,8783231,,,,,,Uptown,,,,,,,,,,,,,CP,,,,,,,
2789,ECE Chicago Find a School scrape.csv, St Vincent Depaul,2145 N. Halsted ,60614,9436776,,,,,,Lincoln Park,,,,,,,,,,,,,CP,,,,,,,
2790,ECE Chicago Find a School scrape.csv, St Vincent Depaul I/T,2145 N. Halsted ,60614,9436776,,,,,,Lincoln Park,,,,,,,,,,,,,CP,,,,,,,
2791,ECE Chicago Find a School scrape.csv, St. Paul-Chaney Ford Child Care,4526 S. Wabash  ,60653,2858721,,,,,,Grand Boulevard,,,,,,,,,,,,,CP,,,,,,,
2792,ECE Chicago Find a School scrape.csv, Stagg,7424 S. Morgan ,60621,5353565,,,,,,Englewood,,,,,,,,,,,,,HS-HD,,,,,,,
2793,ECE Chicago Find a School scrape.csv, Stevenson,8010 S. Kostner ,60652,5352280,,,,,,Ashburn,,,,,,,,,,,,,PFA-REG,,,,,,,
2794,ECE Chicago Find a School scrape.csv, Stewart,4525 N. Kenmore ,60640,5342640,,,,,,Uptown,,,,,,,,,,,,,HS-HD,,,,,,,
2795,ECE Chicago Find a School scrape.csv, Stock,7507 W. Birchwood ,60631,5341215,,,,,,Edison Park,,,,,,,,,,,,,PFA-REG TS,,,,,,,
2796,ECE Chicago Find a School scrape.csv, Stockton CPC Br.,4425 N. Magnolia Ave ,60640,5342510,,,,,,Uptown,,,,,,,,,,,,,HS-HD,,,,,,,
2797,ECE Chicago Find a School scrape.csv, Stowe (Blended),3444 W. Wabansia ,60647,5344175,,,,,,Humboldt Park,,,,,,,,,,,,,HS-HD,,,,,,,
2798,ECE Chicago Find a School scrape.csv, Sullivan,8255 S. Houston ,60617,5356585,,,,,,South Chicago,,,,,,,,,,,,,PFA-REG,,,,,,,
2799,ECE Chicago Find a School scrape.csv, Sumner,4320 W. Fifth Ave ,60624,5346730,,,,,,West Garfield Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2800,ECE Chicago Find a School scrape.csv, Swift,5900 N. Winthrop ,60660,5342695,,,,,,Edgewater,,,,,,,,,,,,,PFA-REG,,,,,,,
2801,ECE Chicago Find a School scrape.csv, Talcott,1840 W. Ohio ,60622,5347130,,,,,,West Town,,,,,,,,,,,,,PFA-REG,,,,,,,
2802,ECE Chicago Find a School scrape.csv, Talman,5450 S. Talman ,60632,5357850,,,,,,Gage Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2803,ECE Chicago Find a School scrape.csv, Tanner (Blended),7350 S. Evans ,60619,5353870,,,,,,Greater Grand Crossing,,,,,,,,,,,,,HS-HD,,,,,,,
2804,ECE Chicago Find a School scrape.csv, Taylor,9912 S. Avenue H ,60617,5356240,,,,,,East Side,,,,,,,,,,,,,PFA-REG,,,,,,,
2805,ECE Chicago Find a School scrape.csv, Teddy Bear 1,2649 W. 51st St ,60632,4760700,,,,,,Gage Park,,,,,,,,,,,,,CP,,,,,,,
2806,ECE Chicago Find a School scrape.csv, Teddy Bear 2,3800 W. 84th Street ,60652,2842141,,,,,,Ashburn,,,,,,,,,,,,,CP,,,,,,,
2807,ECE Chicago Find a School scrape.csv, Teddy Bear 3,6401 S. Pulaski ,60629,2842292,,,,,,West Lawn,,,,,,,,,,,,,CP,,,,,,,
2808,ECE Chicago Find a School scrape.csv, Teddy Bear 5,5160 S. Pulaski ,60632,2847030,,,,,,West Elsdon,,,,,,,,,,,,,CP,,,,,,,
2809,ECE Chicago Find a School scrape.csv, Teddy Bear VI,150 S. Wacker ,60606,6412327,,,,,,Loop,,,,,,,,,,,,,CP,,,,,,,
2810,ECE Chicago Find a School scrape.csv, Terry Town Nursery School,817 N. Hamlin ,60651,4894271,,,,,,Humboldt Park,,,,,,,,,,,,,CP,,,,,,,
2811,ECE Chicago Find a School scrape.csv," Thorp, J.N.",8914 S. Buffalo ,60617,5356250,,,,,,South Chicago,,,,,,,,,,,,,HS-HD,,,,,,,
2812,ECE Chicago Find a School scrape.csv, Thresholds Mothers' Project,1110 W. Belmont  ,60657,4720328,,,,,,Lake View,,,,,,,,,,,,,CP,,,,,,,
2813,ECE Chicago Find a School scrape.csv, Thresholds Mothers' Project I/T,1110 W. Belmont  ,60657,4720328,,,,,,Lake View,,,,,,,,,,,,,CP,,,,,,,
2814,ECE Chicago Find a School scrape.csv, Tilton,223 N. Keeler Av. ,60624,5346746,,,,,,West Garfield Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2815,ECE Chicago Find a School scrape.csv, Tiny Tot Villa,8121 S. King Drive ,60619,4836521,,,,,,Chatham,,,,,,,,,,,,,CP,,,,,,,
2816,ECE Chicago Find a School scrape.csv, Trinity UCC - Denton Brooks,6921 S. Stony Island  ,60649,9552818,,,,,,South Shore,,,,,,,,,,,,,CP,,,,,,,
2817,ECE Chicago Find a School scrape.csv, Trumbull,5200 N. Ashland ,60640,5342430,,,,,,Edgewater,,,,,,,,,,,,,PFA-REG,,,,,,,
2818,ECE Chicago Find a School scrape.csv, Twain,5134 S. Lotus Ave ,60638,5352290,,,,,,Garfield Ridge,,,,,,,,,,,,,PFA-REG,,,,,,,
2819,ECE Chicago Find a School scrape.csv, UIC Children's Cent I East,728 W. Roosevelt Rd ,60607,4135331,,,,,,Near West Side,,,,,,,,,,,,,CP,,,,,,,
2820,ECE Chicago Find a School scrape.csv, UIC Children's Cent II West,1919 W. Taylor ,60612,4135326,,,,,,Near West Side,,,,,,,,,,,,,CP,,,,,,,
2821,ECE Chicago Find a School scrape.csv," Vick, Barbara Ctr.",2554 W. 113Th St ,60655,5352671,,,,,,Morgan Park,,,,,,,,,,,,,PFA-REG TS,,,,,,,
2822,ECE Chicago Find a School scrape.csv, Volta,4950 N. Avers ,60625,5345080,,,,,,Albany Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2823,ECE Chicago Find a School scrape.csv, Von Humboldt CPC,1345 N. Rockwell ,60622,5344668,,,,,,West Town,,,,,,,,,,,,,CPC-FD,,,,,,,
2824,ECE Chicago Find a School scrape.csv, Wadsworth,6420 S. University ,60637,5350730,,,,,,Woodlawn,,,,,,,,,,,,,PFA-REG PFA-FD,,,,,,,
2825,ECE Chicago Find a School scrape.csv, Walsh,2015 S. Peoria ,60608,5347950,,,,,,Lower West Side,,,,,,,,,,,,,PFA-REG,,,,,,,
2826,ECE Chicago Find a School scrape.csv, Ward,2701 S. Shields ,60616,5349050,,,,,,Armour Square,,,,,,,,,,,,,PFA-REG,,,,,,,
2827,ECE Chicago Find a School scrape.csv," Ward, Laura",410 N. Monticello ,60624,5346440,,,,,,Humboldt Park,,,,,,,,,,,,,HS-HD,,,,,,,
2828,ECE Chicago Find a School scrape.csv, Warren,9239 S. Jeffery ,60617,5356625,,,,,,Calumet Heights,,,,,,,,,,,,,PFA-REG,,,,,,,
2829,ECE Chicago Find a School scrape.csv, Washington G.,3611 E. 114Th St. ,60617,5355010,,,,,,East Side,,,,,,,,,,,,,PFA-REG,,,,,,,
2830,ECE Chicago Find a School scrape.csv," Washington, H.",9130 S. University ,60617,5356225,,,,,,Burnside,,,,,,,,,,,,,PFA-REG,,,,,,,
2831,ECE Chicago Find a School scrape.csv, Waters,4540 N. Campbell ,60625,5345090,,,,,,Lincoln Square,,,,,,,,,,,,,PFA-REG,,,,,,,
2832,ECE Chicago Find a School scrape.csv, Waters,4540 N. Campbell ,60625,5345090,,,,,,Lincoln Square,,,,,,,,,,,,,TB,,,,,,,
2833,ECE Chicago Find a School scrape.csv, Wentworth,6950 S. Sangamon ,60621,5353394,,,,,,Englewood,,,,,,,,,,,,,PFA-REG,,,,,,,
2834,ECE Chicago Find a School scrape.csv, West Park Acad,1425 N. Tripp ,60651,5344940,,,,,,Humboldt Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2835,ECE Chicago Find a School scrape.csv, West Pullman,11941 S. Parnell Ave ,60628,5355500,,,,,,West Pullman,,,,,,,,,,,,,PFA-REG,,,,,,,
2836,ECE Chicago Find a School scrape.csv, Westcott,409 W. 80Th St. ,60620,5353394,,,,,,Chatham,,,,,,,,,,,,,PFA-REG,,,,,,,
2837,ECE Chicago Find a School scrape.csv, Wheatley CPC,902 E. 133rd Pl ,60627,5355718,,,,,,Riverdale,,,,,,,,,,,,,CPC-FD,,,,,,,
2838,ECE Chicago Find a School scrape.csv, Whistler,11533 S. Ada ,60643,5355560,,,,,,West Pullman,,,,,,,,,,,,,PFA-REG,,,,,,,
2839,ECE Chicago Find a School scrape.csv, Whitney,2815 S. Komensky ,60623,5341560,,,,,,South Lawndale,,,,,,,,,,,,,PFA-REG,,,,,,,
2840,ECE Chicago Find a School scrape.csv, Whittier,1900 W. 23rd St. ,60608,5354590,,,,,,Lower West Side,,,,,,,,,,,,,HS-HD,,,,,,,
2841,ECE Chicago Find a School scrape.csv, Williams,2710 S.Dearborn ,60616,5349226,,,,,,Douglas,,,,,,,,,,,,,HS-HD,,,,,,,
2842,ECE Chicago Find a School scrape.csv, Woodlawn EC Development Ctr,950 E 61st St ,60637,6673300,,,,,,Woodlawn,,,,,,,,,,,,,CP,,,,,,,
2843,ECE Chicago Find a School scrape.csv, Woodlawn EC Development Ctr I/T,950 E 61st St ,60637,6673300,,,,,,Woodlawn,,,,,,,,,,,,,CP,,,,,,,
2844,ECE Chicago Find a School scrape.csv, Woodlawn T.W.O. Infant Toddler,1445 E. 65th St. ,60637,4931311,,,,,,Woodlawn,,,,,,,,,,,,,CP,,,,,,,
2845,ECE Chicago Find a School scrape.csv, Woods,6206 S. Racine ,60636,5359250,,,,,,West Englewood,,,,,,,,,,,,,PFA-REG,,,,,,,
2846,ECE Chicago Find a School scrape.csv, Woodson South,4511 S. Evans Ave ,60653,5351280,,,,,,Grand Boulevard,,,,,,,,,,,,,HS-FD,,,,,,,
2847,ECE Chicago Find a School scrape.csv, Yates,1839 N. Richmond ,60647,5344550,,,,,,Logan Square,,,,,,,,,,,,,HS-HD,,,,,,,
2848,ECE Chicago Find a School scrape.csv, YMCA Austin,501 N. Central ,60644,2879120,,,,,,Austin,,,,,,,,,,,,,CP,,,,,,,
2849,ECE Chicago Find a School scrape.csv, YMCA Duncan,1001 W. Roosevelt Rd ,60608,7385443,,,,,,Near West Side,,,,,,,,,,,,,CP,,,,,,,
2850,ECE Chicago Find a School scrape.csv, YMCA Garfield,7 N. Homan Av. ,60624,2653900,,,,,,East Garfield Park,,,,,,,,,,,,,CP,,,,,,,
2851,ECE Chicago Find a School scrape.csv, YMCA Garfield I/T,7 N. Homan Av. ,60624,2653900,,,,,,East Garfield Park,,,,,,,,,,,,,CP,,,,,,,
2852,ECE Chicago Find a School scrape.csv, YMCA High Ridge,2424 W Touhy ,60645,2716120,,,,,,West Ridge,,,,,,,,,,,,,CP,,,,,,,
2853,ECE Chicago Find a School scrape.csv, YMCA Marshall HS Infant/Toddler,3520 W. Adams ,60647,2650145,,,,,,East Garfield Park,,,,,,,,,,,,,CP,,,,,,,
2854,ECE Chicago Find a School scrape.csv, YMCA McCormick Tribune,1834 N. Lawndale ,60647,2352525,,,,,,West Town,,,,,,,,,,,,,CP,,,,,,,
2855,ECE Chicago Find a School scrape.csv, YMCA New City,1515 N. Halsted ,60622,4407272,,,,,,Near North,,,,,,,,,,,,,CP,,,,,,,
2856,ECE Chicago Find a School scrape.csv, YMCA North Lawndale,3449 W. Arthington ,60624,6380773,,,,,,North Lawndale,,,,,,,,,,,,,CP,,,,,,,
2857,ECE Chicago Find a School scrape.csv, YMCA North Lawndale 0-3,3449 W. Arthington ,60624,6380773,,,,,,North Lawndale,,,,,,,,,,,,,CP,,,,,,,
2858,ECE Chicago Find a School scrape.csv, YMCA South Chicago,3039 E. 91st St. ,60617,7219100,,,,,,South Chicago,,,,,,,,,,,,,CP,,,,,,,
2859,ECE Chicago Find a School scrape.csv, YMCA South Side,6330 S Stony Island ,60637,9470700,,,,,,Woodlawn,,,,,,,,,,,,,CP,,,,,,,
2860,ECE Chicago Find a School scrape.csv, Young,1434 N. Parkside ,60651,5346200,,,,,,Austin,,,,,,,,,,,,,HS-HD,,,,,,,
2861,ECE Chicago Find a School scrape.csv, Young Scholars Develop Inst,3038 W. 59th St. ,60629,9181944,,,,,,Gage Park,,,,,,,,,,,,,CP,,,,,,,
2862,ECE Chicago Find a School scrape.csv, YWCA Coretta Scott King,436 E. 39th Street ,60653,5380212,,,,,,Douglas,,,,,,,,,,,,,CP,,,,,,,
2863,ECE Chicago Find a School scrape.csv, YWCA Harris,6200 S. Drexel ,60637,6670014,,,,,,Woodlawn,,,,,,,,,,,,,CP,,,,,,,
2864,ECE Chicago Find a School scrape.csv, YWCA Northside,5244 N. Lakewood ,60640,2716120,,,,,,Edgewater,,,,,,,,,,,,,CP,,,,,,,
2865,ECE Chicago Find a School scrape.csv, Zapata,2728 S. Kostner ,60623,5341390,,,,,,South Lawndale,,,,,,,,,,,,,HS-HD,,,,,,,
